Step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1017,1875.679890529205,452.24563910187067,1939.8947296796214,720.4585509928795,560.1112613878381,1929.4621505099453,365.30531524024093,1844.7511313477994,1272.0010220183703,546.3269962468695,1816.177131958406,365.02306719790516,1880.5036094503828,732.1389490748749,670.8624853577458,1594.9298875741115,406.86519190189256,1734.382574234401,1308.1536488308063,545.627220137424,1890.1313128767893,393.38602035380495,2090.7477714956844,985.8835958733639,521.6872461813102,1866.710567499597,343.69357850513745,1625.005967330712,778.1190729142241,834.1451705274314,1875.2400875803016,353.9864546153059,2053.8386174427446,1105.2877713568535,619.7198093278332,1704.4912976585385,332.87548617394657,2083.6673949445353,1165.3516853578733,447.77971904408406,1613.959388025863,382.4554844914111,2229.6366695062557,1132.0085364546565,521.8653948971253,1654.9881581526988,346.3535054322709,2038.873765764659,1331.344355294674,623.86983010829,1621.7438345673638,304.65518854957355,2116.672034857824,859.8495728584394,854.2766614926406,1615.5194002104186,387.84303155867235,1686.0843961385476,1531.9615618077496,670.7687099122433,1663.493104006635,369.6620497258149,2049.872776690876,912.2133640945248,746.1261815686805,1861.2881441546924,374.82214508912625,2007.9902857308114,989.9715577273906,523.2291793683103,1847.9784345359817,361.0636724776964,1793.3547318426613,943.3215950258484,689.7717311639949,1847.9317541490004,399.64184353409627,1754.7804916245846,939.0074723745146,469.11045520262076,1656.6617624964824,365.01592583432637,1987.10819340807,1330.0490308984133,493.8847781468186,1923.6896677009217,348.532867956966,2111.7917957506966,716.5054814129126,650.6205599775133,1743.7231028968408,378.59884596319057,1859.9508050096679,1487.417473493977,602.502217626414,1858.7143306103226,407.8255641788174,1885.5027111281754,1121.05428958926,671.4874738018358,5997.787940272297
1018,1875.679890529205,454.35604438311725,1939.8947296796214,722.1468752178769,563.0658287815834,1929.4651505099455,366.9936394652382,1844.7511313477994,1272.0010220183703,549.2815636406148,1816.177131958406,366.71139142290247,1880.5036094503828,733.8272732998721,674.6612148639897,1594.9298875741115,408.55351612688986,1734.382574234401,1308.1536488308063,548.5817875311693,1890.1313128767893,395.49642563505154,2090.7477714956844,985.8835958733639,524.6418135750555,1866.710567499597,345.38190273013475,1625.005967330712,779.8073971392214,838.7880621461741,1875.2400875803016,355.67477884030313,2053.8386174427446,1105.2877713568535,623.0964577778278,1704.4912976585385,334.5658103989439,2083.6673949445353,1165.3516853578733,450.31220538158004,1613.959388025863,384.56588977265767,2229.6366695062557,1132.0085364546565,524.8199622908705,1654.9881581526988,348.03982965726817,2038.873765764659,1331.344355294674,627.2464785582846,1622.1659156236133,306.3425127745708,2116.672034857824,860.6937349709381,858.9195531113833,1615.5194002104186,389.53135578366965,1686.0843961385476,1531.9615618077496,674.5674394184872,1663.493104006635,371.35037395081224,2049.872776690876,912.2133640945248,750.3469921311737,1861.2881441546924,376.51046931412355,2007.9902857308114,989.9715577273906,526.1837467620555,1847.9784345359817,362.75199670269376,1793.3547318426613,943.3215950258484,693.5704606702388,1847.9337541490006,401.33016775909357,1754.7804916245846,939.4295534307639,471.64294154011674,1657.0838435527319,366.70525005932365,1987.10819340807,1330.0490308984133,496.4172644843146,1923.690667700922,350.2211921819633,2111.7917957506966,718.1938056379099,653.9972084275079,1743.7231028968408,380.28717018818793,1859.9508050096679,1487.417473493977,605.8788660764086,1858.7143306103226,409.935969460064,1885.5027111281754,1121.05428958926,675.2862033080797,5997.787940272297
1019,1875.679890529205,447.1134876422152,1939.8947296796214,716.3520298251551,552.9248493443205,1928.010439161765,361.19879407251653,1844.7511313477994,1272.0010220183703,539.1405842033519,1816.177131958406,362.3712573783613,1880.5036094503828,728.0324279071506,661.622812730366,1594.9298875741115,402.7636707341683,1734.382574234401,1308.1536488308063,538.4408080939064,1890.1313128767893,388.2528688941495,2090.7477714956844,985.8835958733639,514.5008341377925,1866.710567499597,339.5870573374131,1625.005967330712,774.0125517464999,822.8522373161895,1875.2400875803016,349.8799334475815,2053.8386174427446,1105.2877713568535,611.5067669923845,1704.4912976585385,330.22767635440266,2083.6673949445353,1165.3516853578733,441.6199372924976,1613.959388025863,377.32233303175565,2229.6366695062557,1132.0085364546565,514.6789828536076,1654.9881581526988,343.6956956127269,2038.873765764659,1331.344355294674,615.6567877728413,1620.7112042754327,302.0013787300296,2116.672034857824,857.7963122745772,842.9837282813987,1615.5194002104186,383.7435103909481,1686.0843961385476,1531.9615618077496,661.5290372848635,1663.493104006635,365.5555285580906,2049.872776690876,912.2133640945248,735.8598786493696,1861.2881441546924,370.7186239214019,2007.9902857308114,989.9715577273906,516.0427673247925,1847.9784345359817,356.9571513099721,1793.3547318426613,943.3215950258484,680.5320585366152,1846.47804280082,395.53732236637194,1754.7804916245846,937.9808420825835,462.9506734510343,1655.6341322045514,362.36311601478246,1987.10819340807,1330.0490308984133,487.7249963952321,1922.2379563527415,344.4263467892417,2111.7917957506966,712.3989602451882,642.4075176420646,1743.7231028968408,374.4993247954663,1859.9508050096679,1487.417473493977,594.2891752909653,1858.7143306103226,402.69241271916195,1885.5027111281754,1121.05428958926,662.2478011744561,5997.787940272297
1020,1875.679890529205,447.7211770696649,1939.8947296796214,716.7571561101216,553.6338203430117,1928.010439161765,361.60392035748305,1844.7511313477994,1272.0010220183703,539.8495552020431,1816.177131958406,362.7763836633277,1880.5036094503828,728.437554192117,662.5343468715406,1594.9298875741115,403.27007859037633,1734.382574234401,1308.1536488308063,539.1497790925977,1890.1313128767893,388.75927675035757,2090.7477714956844,985.8835958733639,515.2098051364837,1866.710567499597,339.99218362237957,1625.005967330712,774.4176780314663,823.9663345998473,1875.2400875803016,350.285059732548,2053.8386174427446,1105.2877713568535,612.3170195623175,1704.4912976585385,330.6328026393691,2083.6673949445353,1165.3516853578733,442.2276267199473,1613.959388025863,377.8287408879637,2229.6366695062557,1132.0085364546565,515.3879538522989,1654.9881581526988,344.1008218976934,2038.873765764659,1331.344355294674,616.4670403427742,1620.7112042754327,302.40650501499607,2116.672034857824,857.9988754170604,844.0978255650565,1615.5194002104186,384.24991824715613,1686.0843961385476,1531.9615618077496,662.4405714260381,1663.493104006635,365.960654843057,2049.872776690876,912.2133640945248,736.8726943617858,1861.2881441546924,371.22503177760996,2007.9902857308114,989.9715577273906,516.7517383234838,1847.9784345359817,357.3622775949385,1793.3547318426613,943.3215950258484,681.4435926777898,1846.47804280082,396.04373022258,1754.7804916245846,938.0821236538252,463.558362878484,1655.6341322045514,362.76824229974886,1987.10819340807,1330.0490308984133,488.3326858226818,1922.2379563527415,344.83147307420813,2111.7917957506966,712.8040865301547,643.2177702119975,1743.7231028968408,375.00573265167435,1859.9508050096679,1487.417473493977,595.0994278608982,1858.7143306103226,403.19882057537,1885.5027111281754,1121.05428958926,663.1593353156306,5997.787940272297
1021,1875.666890529205,459.19891190158535,1939.8947296796214,724.4076459980686,567.022177646919,1928.001439161765,369.2534102454299,1844.7511313477994,1272.0010220183703,553.2379125059504,1816.1781319584059,370.4298735512747,1880.5036094503828,736.0880440800639,679.7479491194212,1594.9248875741116,412.83719095031006,1734.382574234401,1308.1536488308063,552.5381363965049,1890.1243128767892,398.3313891102913,2090.7477714956844,985.8835958733639,528.598162440391,1866.7035674995968,347.6536735103266,1625.005967330712,782.0681679194132,845.0051817917014,1875.2310875803016,357.95054962049494,2053.8386174427446,1105.2877713568535,627.6179993382113,1704.4862976585387,338.29029252731607,2083.6673949445353,1165.3516853578733,453.70336155186766,1613.9613880258632,387.3988532478974,2229.6366695062557,1132.0085364546565,528.7763111562061,1654.983158152699,351.75231178564036,2038.873765764659,1331.344355294674,631.7680201186681,1620.7122042754327,310.0689949029431,2116.672034857824,861.8241203610339,865.1366727569106,1615.5154002104186,393.82403060708987,1686.0843961385476,1531.9615618077496,679.6541736739186,1663.489104006635,373.622144731004,2049.872776690876,912.2133640945248,755.9989190816532,1861.2871441546922,380.79114413754365,2007.9902857308114,989.9715577273906,530.140095627391,1847.9734345359816,365.02376748288555,1793.3547318426613,943.3215950258484,698.6571949256703,1846.4770428008198,405.6078425825137,1754.7804916245846,939.9947461258118,475.03409771040435,1655.6271322045513,370.4297321876959,1987.10819340807,1330.0490308984133,499.8084206546022,1922.2329563527414,352.34096296215444,2111.7917957506966,720.4545764181016,658.5187499878914,1743.7181028968407,384.57584501160807,1859.9508050096679,1487.417473493977,610.4004076367921,1858.7093306103225,412.76593293530374,1885.5027111281754,1121.05428958926,680.3729375635112,6000.414940272311
1022,1876.975524395193,462.46799656655503,1939.8957296796214,727.0229137300444,571.5988961778764,1929.309073027753,370.55804411141776,1844.7511313477994,1272.0010220183703,557.8146310369078,1817.4857658243939,371.73950741726253,1880.5036094503828,738.7033118120396,685.6323015163666,1595.5787045071054,415.45245868228574,1734.382574234401,1308.1536488308063,557.1148549274624,1891.430946742777,400.2928399092731,2090.7477714956844,985.8835958733639,533.1748809713486,1868.0122013655848,348.96130737631444,1625.005967330712,784.6834356513889,852.1971680546346,1876.5387214462896,359.25718348648286,2053.8426174427445,1105.2877713568535,632.8485348021628,1705.1401145915324,339.595926393304,2083.6703949445355,1165.3516853578733,457.6262631498313,1614.615204958857,389.36030404687926,2229.640669506256,1132.0085364546565,533.3530296871636,1655.6369750856927,353.0569456516282,2038.873765764659,1331.344355294674,636.9985555826196,1621.3660212084264,310.719811835937,2116.672034857824,863.1317542270217,872.3286590198438,1616.1692171434124,395.78548140607165,1686.0843961385476,1531.9615618077496,685.5385260708641,1664.146920939629,374.9307785969919,2049.876776690876,912.2133640945248,762.5370884115925,1862.5947780206802,382.7525949365255,2007.9902857308114,989.9715577273906,534.7168141583486,1849.2810684019696,366.3284013488734,1793.3547318426613,943.3215950258484,704.5415473226158,1847.7876766668078,408.2231103144894,1754.7804916245846,940.6485630588058,478.956999308368,1656.9347660705394,371.7353660536837,1987.10819340807,1330.0490308984133,503.73132225256586,1923.5425902187294,353.64859682814233,2111.7917957506966,723.0698441500774,663.7492854518429,1745.0257367628287,386.53729581058985,1859.9508050096679,1487.417473493977,615.6309431007436,1860.0169644763105,415.3812006672795,1885.5027111281754,1121.05428958926,686.2572899604567,6048.797393313862
1023,1882.7673655897574,472.01806522416217,1941.827343411143,734.6933686561301,585.0221922985268,1935.0549142223172,372.45165784293914,1844.7901313477996,1272.0010220183703,571.2379271575581,1821.357993287437,373.663121148784,1880.5906094503832,746.3737667381256,702.8908251000598,1597.5213182386271,423.08591360837147,1734.4235742344013,1308.1586488308062,570.5381510481127,1897.2027879373418,406.03468110383744,2090.8087714956846,985.9145958733641,546.5981770919989,1873.7520425601492,352.7375348393571,1625.005967330712,792.379890577475,873.2909191013708,1880.3869489093324,361.1347972180041,2055.759231174266,1105.2877713568535,648.1894446543346,1707.070728323054,341.5175401248255,2085.6690086760573,1165.3466853578734,469.10694553896,1616.5448186903786,395.0581452414434,2231.6232832377777,1132.0085364546565,546.7763258078139,1657.5715888172144,354.9735593831497,2038.9307657646593,1331.3713552946742,652.3394654347914,1623.294634939948,310.719811835937,2116.7440348578243,866.9669816900647,893.42241006658,1618.117830874934,401.54132260063614,1686.1093961385477,1532.0365618077499,702.7970496545573,1668.002148402672,376.85339232851334,2051.8243904223973,912.2133640945248,781.7132257268072,1866.443005483723,388.4684361310897,2007.9902857308114,990.0055577273907,548.1401102789989,1853.1192958650126,368.2490150803949,1793.362731842661,943.3215950258484,721.800070906309,1853.6175178613726,415.8845652405753,1754.7804916245846,942.5661767903273,490.4626816974968,1660.8119935335826,373.62697978520504,1987.13919340807,1330.0490308984133,515.2370046416946,1929.3664314132943,355.53621055966363,2111.8007957506966,730.7402990761632,679.0901953040146,1748.913964225872,392.3051370051544,1859.960805009668,1487.4604734939771,630.9718529529154,1863.9091919393536,421.11004186184374,1885.5007111281752,1121.05428958926,703.5158135441499,6190.700809446451
1024,1886.2064894738032,474.74536433139855,1943.2819929647617,737.4206677633665,589.7949657361904,1938.495038106363,372.45165784293914,1845.5389561246088,1272.0010220183703,576.0107005952218,1824.0852923946734,373.663121148784,1881.9812590040015,749.101065845362,709.0272480913417,1598.8849677922453,425.13138793879875,1735.1063990112104,1308.8404736076154,575.3109244857764,1900.6609118213873,406.71650588064654,2092.2584210493033,986.5964206501732,551.3709505296624,1877.1631664441948,352.7375348393571,1625.0569673307123,795.7890144615204,880.7909916462709,1883.1142480165688,361.1347972180041,2058.0187055046945,1105.2877713568535,653.6440428688073,1708.4343778766722,341.5175401248255,2087.8434830064853,1166.0285101346824,472.49106942300534,1617.9084682439968,395.7399700182525,2233.6907575682053,1132.0085364546565,551.5490992454776,1658.9352383708326,354.9735593831497,2040.4404153182784,1332.0531800714832,657.7940636492641,1624.6582844935663,310.719811835937,2118.8315091882523,868.3306312436829,900.9224826114801,1619.4814804285522,402.22314737744523,1686.8182209153572,1533.400211361368,708.9334726458392,1670.050622733099,376.85339232851334,2053.263039976016,912.2133640945248,788.5314734948981,1869.1863045909595,389.15026090789877,2008.152285730812,990.6873825041998,552.9128837166625,1855.846594972249,368.2490150803949,1794.0675566194705,943.3215950258484,727.9364938975908,1857.076641745418,417.93003957100257,1754.8994916245852,943.2480015671364,494.55363035835137,1662.8574678640098,373.62697978520504,1988.5568429616883,1330.0490308984133,519.3279533025492,1932.8075552973398,355.53621055966363,2113.9302700811245,733.4675981833996,684.5447935184874,1751.6412633331083,392.9869617819635,1860.7376297864776,1488.8241230475953,636.4264511673881,1866.63649104659,422.4326914154617,1886.3535359049852,1121.05428958926,709.6522365354317,6241.155842930324
1025,1888.6406655033134,476.3681483510719,1944.9677769844357,739.0434517830399,592.6348377706188,1940.9832141358734,372.45165784293914,1846.8520441393644,1272.0010220183703,578.8505726296502,1825.7080764143468,373.663121148784,1884.0457390285933,750.7238498650353,712.6785121356068,1599.696359802082,426.34847595355376,1735.923791021047,1309.2461696125338,578.1507965202047,1903.0950878508975,407.1222018855649,2094.782597078814,987.0021166550915,554.2108225640909,1879.5973424737049,352.7375348393571,1625.5736633356312,797.8174944861121,885.2536477003727,1884.7370320362422,361.1347972180041,2060.892577539123,1105.2877713568535,656.889610908154,1709.245769886509,341.5175401248255,2090.2926590359953,1166.4342061396007,473.6481574377601,1618.7198602538335,396.14566602317086,2236.6956296026347,1132.0085364546565,554.388971279906,1659.7466303806693,354.9735593831497,2043.012591347789,1332.4588760764016,661.0396316886108,1625.469676503403,310.719811835937,2121.471685217763,869.1420232535196,905.3851386655818,1620.292872438389,402.6288433823636,1688.0553089301125,1534.2116033712048,712.5847366901043,1671.6734067527725,376.85339232851334,2055.4805200006085,912.2133640945248,792.5884335440816,1871.2147846155513,389.5559569128171,2009.8600697504858,991.0930785091182,555.752755751091,1857.4693789919224,368.2490150803949,1795.4646446342263,943.3215950258484,731.5877579418559,1859.5248177749281,419.1471275857576,1755.8648836344228,943.6536975720547,496.9878063878614,1664.0745558787648,373.62697978520504,1990.6903229862805,1330.0490308984133,521.7621293320592,1935.2417313268497,355.53621055966363,2116.461446110635,735.090382203073,687.7903615578341,1753.2640473527817,393.39265778688184,1862.069717801233,1489.635515057432,639.6720192067348,1868.2592750662634,422.83838742038006,1888.146319924659,1121.05428958926,713.3035005796968,6271.1773472942805
1026,1894.6883255943774,480.27025507844735,1952.2097137573446,743.0325585104158,599.6157745435265,1948.0531509087814,372.45165784293914,1852.836704230428,1272.0260220183704,585.8315094025579,1829.7381831417229,373.663121148784,1892.177952483346,754.712956592411,721.6540022722023,1601.6909131657699,429.3063059990855,1741.2441744302682,1310.2434462943777,585.1317332931125,1909.1217479419613,408.1194785674088,2105.3993638972565,987.9993933369354,561.1917593369985,1885.669002564769,352.7375348393571,1628.6964933811637,802.8038778953319,896.2236912006562,1888.7931387636181,361.1347972180041,2071.9016210394066,1105.2877713568535,664.8678243629057,1711.2753232501968,341.5175401248255,2099.490149172592,1167.4314828214447,473.6481574377601,1620.7294136175215,397.1229427050147,2250.0292264666077,1132.0085364546565,561.3699080528137,1661.7621837443573,354.9735593831497,2052.0990814843854,1333.5071527582456,669.0178451433625,1627.516229867091,310.719811835937,2131.8394520362044,871.1365766172075,916.3551821658654,1622.342425802077,403.5721200642073,1692.1154156574885,1536.2301567348927,721.5602268266998,1675.6735134801484,376.85339232851334,2063.6847334553613,912.2133640945248,802.561200362521,1876.2541680247712,390.5112335946609,2019.1855598870832,992.0903551909621,562.7336925239986,1861.5084857192983,368.2490150803949,1801.46230472529,943.3215950258484,740.5632480784515,1866.5817545478362,422.13995763128946,1761.9585437254868,944.6509742538987,502.97146647892515,1667.1083859242967,373.62697978520504,1998.850536441033,1330.0920308984134,527.745789423123,1941.2593914179138,355.53621055966363,2124.536659565387,739.0794889304489,695.7685750125858,1757.2751540801578,394.30193446872534,1867.1821012104535,1491.6840684211202,647.6502326614865,1872.2713817936392,423.7726641022237,1896.1645333794113,1121.05428958926,722.2789907162924,6344.975821750733
1027,1899.4044267165455,482.29144127366226,1958.997001074728,745.7274734373691,604.3318756656947,1953.5299807626884,372.45165784293914,1858.4035340843357,1272.6997507501087,590.5476105247261,1833.1068268004144,373.663121148784,1900.4636972642068,757.4078715193643,727.7175608578473,1603.0383706292466,430.65376346256215,1747.7277330159152,1310.917175026116,589.8478344152807,1913.8878490641298,408.7932072991472,2117.0007523368085,988.6731220686738,565.8528604591665,1890.4221036869374,352.7375348393571,1632.0921370398555,806.1725215540235,903.6347072497776,1892.16178242231,361.1347972180041,2081.4778232837434,1105.2877713568535,670.2576542168123,1713.2965094454119,341.5175401248255,2107.580893953452,1168.105211553183,473.6481574377601,1622.7505998127365,397.1229427050147,2263.2080723696376,1132.0085364546565,566.0860091749819,1663.7833699395724,354.9735593831497,2062.7210124604626,1334.8546102217224,674.407674997269,1629.537416062306,310.719811835937,2141.9673830122792,872.4840340806841,923.7661982149868,1624.363611997292,403.5721200642073,1696.45478804792,1538.2513429301077,727.6237854123448,1679.1431571388403,376.85339232851334,2072.0394782362227,912.2133640945248,809.2984876799044,1880.296540415201,390.5112335946609,2029.2687621314228,992.7640839227005,567.4497936461669,1864.87712937799,368.2490150803949,1808.6705920426757,943.3215950258484,746.6268066640964,1872.0685844017435,423.4874150947661,1769.1308310428722,945.324702985637,507.0138388693551,1669.8033008512502,373.62697978520504,2007.225281221894,1330.7657596301517,531.788161813553,1946.0444925400823,355.53621055966363,2131.3249468827707,741.7744038574021,701.1584048664923,1760.6437977388493,394.30193446872534,1873.6596597961006,1493.7052546163352,653.0400625153931,1875.640025452331,423.7726641022237,1905.1350068920103,1121.05428958926,728.3425493019373,6394.831747899369
1028,1908.2339931385823,486.05082688310654,1976.8891339188026,750.7666542499614,613.1114420877312,1964.8911375910216,372.45165784293914,1871.112486115817,1273.994545953257,599.3661769467628,1839.441802816155,373.663121148784,1923.3450109208734,762.4470523319568,739.0557176861802,1605.5799610355427,433.15235386885826,1765.868865859991,1312.176970229264,598.6664008373174,1924.041210689315,409.9790025022949,2148.533632415512,989.9329172718219,573.3126316780547,1900.5444653121224,352.7375348393571,1642.5804986650423,812.4714975697641,917.4924544844068,1898.5137584380504,361.1347972180041,2102.996341737262,1105.3087713568534,680.3360158419971,1717.1328950548566,341.5175401248255,2126.544822000674,1169.365006756331,473.6481574377601,1626.5449854221808,397.1229427050147,2298.4823380577845,1132.0525364546565,574.8825755970184,1667.6007555490169,354.9735593831497,2091.775302132869,1337.3882006280185,684.4860366224539,1633.3648016717507,310.719811835937,2166.028491872094,875.0036244869804,937.623945449616,1628.1599976067366,403.5721200642073,1708.1029448762542,1542.0527285395522,738.9619422406777,1686.717928357729,376.85339232851334,2093.842996689742,912.2133640945248,821.8964397113854,1887.9093116340898,390.5112335946609,2055.734461397533,994.0238791258486,576.2523600682034,1871.2341053937307,368.2490150803949,1828.8723152930456,943.3215950258484,757.9649634924293,1883.4747412300767,425.9550055010621,1789.4375542932426,946.5844981887851,514.5296100882435,1674.9014816638428,373.62697978520504,2028.9877996754135,1332.0465548333,539.2719330324412,1956.1598541652672,355.53621055966363,2145.2756941174002,746.8135846699945,711.2367664916771,1766.9877737545899,394.30193446872534,1890.110997437026,1497.4966402257796,663.1184241405779,1881.9520014680716,423.7726641022237,1931.711706158121,1121.05428958926,739.6807061302702,6484.319592932311
1029,1889.7260052968322,481.48857992266926,1933.0472877946468,741.5361603290864,599.2657012064188,1941.763902788834,372.50065784293935,1843.4210043531923,1269.3792989928197,583.2128125852316,1825.5670619348425,373.6941211487841,1870.2696708758426,753.2165584110819,718.2871063642116,1598.6410905948865,430.8697303886396,1717.4087727753977,1309.8693467490455,582.5130364757862,1903.2395993673463,410.002002502295,2088.5354219298247,987.6252937916031,566.3897612373985,1879.7468539901536,352.78253483935737,1612.641393422199,800.9333801686703,892.1085962020006,1884.6140175567377,361.1887972180043,2056.843872132887,1103.0011478766348,661.8750280002472,1707.9054011339817,341.52954012482553,2087.3152228369554,1167.0573832761124,473.6481574377601,1617.2774915013056,397.12994270501474,2233.8688806116597,1129.744912974438,561.036834715706,1658.3502616281417,355.0085593831499,2034.084715127401,1330.4653301873623,666.025048780704,1624.1293077508753,310.74681183593714,2110.6635283468445,870.3883775265429,912.2400871672098,1618.9145036858617,403.5711200642073,1678.1248396334106,1532.8222346186772,718.1933309187091,1670.555563996198,376.89239232851355,2040.8086566447116,912.2133640945248,798.820204909198,1871.7389472725588,390.5462335946611,1998.0438743920645,991.7162556456299,562.406619186891,1857.3553645124184,368.28001508039506,1778.1045987282332,943.3215950258484,737.1963521704607,1860.3635064278892,423.66638202084346,1740.9774612086492,944.2768747085663,502.9914926871498,1663.330364262749,373.6719797852053,1980.55870659082,1327.4313078728624,530.0414391115662,1935.3482428432983,355.5902105596639,2115.276588874556,737.5830907491195,692.7757786499272,1753.1190328732773,394.32093446872545,1850.9163982733078,1488.2661463049046,644.657436298828,1868.077260586759,423.78566410222373,1878.63636611309,1121.05428958926,718.9120948083016,6484.319592932311
1030,1889.9662354796612,481.64873337788856,1933.8910934345477,741.6963137843057,599.5059313892477,1942.0842096992724,372.580734570549,1843.90146471885,1269.4593757204293,583.4930811318653,1825.7272153900617,373.77419787639377,1871.1905532433534,753.3767118663011,718.6474516384549,1598.7211673224963,430.98984548005404,1718.2495784152986,1309.9093851128503,582.7933050224199,1903.5198679139799,410.08207922990465,2089.57641938875,987.665332155408,566.5098763288129,1880.0271225367874,352.90264993077176,1613.320007243076,801.1335719876944,892.5490182038536,1884.7341326481524,361.3089123094188,2057.6446394089835,1103.0411862404396,662.1953349106857,1707.9854778615913,341.64965521624003,2087.995875021637,1167.0974216399172,473.6481574377601,1617.3575682289154,397.21001943262434,2234.9899547981945,1129.7849513382428,561.277064898535,1658.470376719556,355.08863611075947,2035.0856742225212,1330.5854452787767,666.3453556911425,1624.2093844784852,310.8669269273515,2111.676487441965,870.4684542541524,912.6805091690628,1618.9945804134713,403.6511967918169,1678.7774534542875,1532.9823880738963,718.5536761929524,1670.7957941790269,376.97246905612315,2041.8096157398318,912.2133640945248,799.220588547246,1871.9391390915828,390.6263103222707,1999.0448334871849,991.7562940094347,562.6468493697199,1857.5155179676376,368.36009180800465,1778.9854427319392,943.3215950258484,737.556697444704,1860.6838133383276,423.78649711225785,1741.8182668485501,944.3169130723712,503.19168450617383,1663.4504793541637,373.7520565128149,1981.485588958331,1327.5113846004722,530.2015925667855,1935.628511389932,355.7103256510784,2115.797087604019,737.7432442043388,693.0960855603657,1753.2791863284965,394.40101119633505,1851.6841271855992,1488.4262997601238,644.9777432092665,1868.2374140419781,423.82570246602853,1879.5572484806007,1121.05428958926,719.2724400825449,6484.319592932311
1031,1899.934161583922,488.3010174473958,1972.1089768342142,748.343597853813,609.4708574935086,1955.373777838287,375.91537660530264,1863.8433169273717,1272.7830177551828,595.1258282535031,1832.377499459569,377.1038399111474,1909.4124366430196,760.0239959358083,733.6038407948461,1602.0508093572498,435.9783085321844,1753.1478197802116,1311.571206130227,594.4260521440576,1915.1636150356176,413.40572126465827,2132.7837658405465,989.3271531727847,571.4903393809433,1891.6508696584247,357.89911298290224,1646.5564275906122,809.4426770745785,910.8290493949985,1889.8545957002832,366.3073753615493,2090.88105975652,1104.7030072578164,675.4899030497002,1711.3051198963449,346.62611826837036,2116.2508323170428,1168.759242657294,473.6481574377601,1620.674210263669,400.538661467378,2281.5209432847455,1131.4467723556195,571.2549910027958,1663.5248397716869,358.4102781455131,2076.6311996569416,1335.570908330907,679.6399238301569,1627.5390265132387,315.858389979482,2154.8838338937617,873.7920962889061,930.9605403602077,1622.3252224482248,406.9708388265705,1710.343052784447,1539.6296721434037,733.5100653493436,1680.7627202832878,380.28911109087676,2083.355141174252,912.2133640945248,815.8387987210142,1880.251244178467,393.9489523570243,2040.590358921605,993.4181150268114,572.6227754739808,1864.1678020371448,371.6987338427583,1815.545505114229,943.3215950258484,752.5130866010952,1873.972381477342,428.7799601643883,1776.7165082134632,945.978734089748,511.50678959305793,1668.4429424062942,377.0706985475685,2021.3692933753741,1330.8350266352256,536.8578766362928,1947.2702585115694,360.68478870320877,2137.400760829917,744.390528273846,706.3906536993802,1759.9294703980038,397.7286532310887,1884.9155475331354,1495.0735838296312,658.2723113482809,1874.8736981114853,425.4915234834054,1917.7791318802672,1121.05428958926,734.2288292389361,6486.502592932321
1032,1893.0297337513684,485.33983409058715,1948.419509979745,744.3953533780681,604.5355518988274,1945.5071666489248,375.9143766053026,1851.998583500137,1270.8088955173105,588.2164004209494,1827.4421938648877,376.1127787922112,1886.7100309074867,756.0757514600634,724.7202907244201,1599.0896260004413,434.001186294312,1732.419536282551,1310.5841450112907,587.516624311504,1906.2800649651917,412.415660145722,2107.120176748205,988.3400920538486,569.5162171430709,1882.7713195879987,356.90805186396597,1626.8152052118876,804.5073714798973,899.9713770867,1884.924290105602,365.31731424261307,2071.139837377795,1103.71594613888,667.5934140982104,1708.3499365395362,345.6370571494341,2098.4837321761906,1167.7721815383577,473.6481574377601,1617.7170269068604,399.5496003484418,2253.883231954531,1130.4597112366832,566.3196854081147,1659.579595295942,357.4242170265768,2051.9546716835357,1332.6097249740985,671.7434348786671,1624.5778431564302,315.859389979482,2129.22024480142,871.8179740510336,920.1028680519092,1619.3680390914164,405.9807777076343,1689.6147692867862,1535.6814276676587,724.6265152789176,1673.859292450734,380.2841110908767,2058.6786132008465,912.2133640945248,805.9681875316519,1873.3458163459134,392.9578912380881,2015.9138309481996,992.4310539078753,567.6874698792997,1859.2374964424637,371.6947338427583,1793.830160497632,943.3215950258484,743.6295365306693,1865.092831406916,426.80283792651585,1755.9882247158025,944.9916729708118,507.55854511731303,1664.4996979305492,377.06569854756845,1997.679826520905,1328.8609043973534,534.8897543984203,1938.3877084411433,359.69272758427246,2124.5709662837467,740.4422837981011,698.4941647478904,1754.9951648033225,396.74259211215247,1864.1872640354748,1491.1253393538861,650.3758223967911,1868.954331397868,425.48852348340534,1895.076726144734,1121.05428958926,725.3452791685102,6413.460070131041
